,ProductId,Score,Summary,Text
704,B003B3OOPA,5,Delicious and healthy - Organic EV Coconut Oil,"I'm a recent convert to the overwhelming benefits of coconut oil. I previously used the Spectrum Naturals brand from a local grocery chain, but gave this one a try because it was a little less expensive. This coconut oil is far better in my opinion. It smells great in the jar, and smells AMAZING when cooking. I've used it for almost every meal I've needed oil for since getting it: browning meat, making crepes, even homemade marinades. When cooking a recipe with many ingredients the flavor tends to get lost, but for less complex meals (like lime shrimp I sauteed last week) you could taste a hint of coconut in the meal. What a fantastic addition! So far everyone, even our kids, has had nothing but rave reviews about it.<br /><br />It's summer and very warm here, so when we got our first jar it was completely liquid. It was a surprise to me, because every jar I'd bought at the store was always like a thick white paste. No worries; if that bothers you, just put in the fridge and it'll harden right up."
705,B003B3OOPA,5,Great Product!,"We have at least three brands of coconut oil at my house, and this has been the best quality yet! great for cooking, and tastes good. you can tell the quality is higher when all three brands heat up. Natures Way is the only brand you can easily see through, very pure. I liked it and I'm back for more!"
706,B003B3OOPA,5,Works magically on hair,"I used to straighten my hair A LOT and have decided to wear it more naturally. Therefore I find when I mix this coconut oil with some olive oil and aloe vera, I get soft, shiny hair. I really advise that you all do the same, but make sure not to put too much in otherwise you will be a grease head. But this coconut oil is truly amazing."
707,B003B3OOPA,5,This is the Best cooking oil!,"I've been using this coconut oil for several months now, and I love it! Tastes delicious. I even eat it by the spoonful. Sits on my kitchen counter, and never goes rancid. Solid but melts at 72 degrees, so it's easy to use whenever I need oil to cook with. Plus Coconut oil is very good for you. My cholesterol is under control, my veins and arteries are clear. My weight is normal. All these things have happened since I started using this oil. I highly recommend it."
708,B003B3OOPA,5,Nature's Way EfaGold Organic Extra Virgin Coconut Oil,"I was so happy to receive my Organic Extra Virgin Coconut Oil. It arrived when it was estimated to arrive, it was packaged properly. My only concern at first was that the oil was in liquid format. But after reading the the information on the back of the jar, it did state that it will become solid at room temperature. So I will wait to see if it gets solid. I have ordered coconut oil in the past, but it did not smell like coconut. This product actually smells like coconut. I love the smell. I have opened the jar at least 5 times while writing this to take in the aroma. So excited to try my new coconut oil on my newly natural hair."
709,B003B3OOPA,5,SUPER!,"Mine arrived already liquified, probably because I live in Florida and it's the summer temps!  But, I used a small ""turkey baster"" I bought from the salon supply store for acetone to add some to my hair potion and it smelled awesome enough o eat!  Even though I bought it for cosmetic purposes, I just may have to try it for cooking! Anyway, I also added a bit that was lingering on the foil seal to my curly baby hairs around my face and they were instantly soft, shiny ringlets! There's is quite a good amount in this sized container to last a while too. A little goes a long way! I am impressed with this product and will be buying it regularly in the future!"
710,B003B3OOPA,5,YUM! All aboard the coconut train!!,If you don't know how good this is for you.... If you don't know how great the quality of this brand.... well you're missing out. When you get to heaven's gate I assure you St. Peter will remind you of my words.
711,B003B3OOPA,5,Best on the market,"Just buy this brand! I have tried all the rest and this one is the best for cooking, using it on skin and hair. Coconut is so good for you. Its the magic cure for everything. It has the good fat in it. Buy a book on the mirical of coconut oil and sit back and be amazed at what it can do for you and change your life. Study up on other oils for cooking and be prepared to be horrified! If your using it for skin or nails. This is the brand. Love love coconut oil!"
712,B003B3OOPA,5,Great Stuff!,"Using it for fat loss, and a healthy source of Medium Chain Triglycerides. I take it pre-workout and it gives a bit of an energy boost in my opinion. Great for cooking. I highly recommend this product for everyday health and or fitness goals."
713,B003B3OOPA,5,strongly recommend,"Do yourself a favor and spend some time researching the health benefits of Coconut oil. The sites all recommend you make sure the product is ""PURE"". Now go out and find the best product at the most competitive price. You don't have to look far, Natures Way PURE organic extra Virgin Coconut Oil is it."
714,B003B3OOPA,5,"Once you start, you won't go back","This brand is one of the best brands I have tried. It is very tasty. For cooking...you can use a couple of tablespoons of this to fry pancakes, stir fry or any other recipes that call for butter or margarine. I almost never use margarine now. I even put it on corn and my breakfast toast. Coconut oil contains Medium Chain Triglycerides which is known to aid in weight loss and lower cholesterol levels. For skin...Since hearing about coconut oil, it is the only thing I use to moisturize my skin. I even put a little on my face at night. My skin is even more beautiful now. For hair...after I wash my hair, I rub a little in while it is still wet. After it dries, there is so much sheen and shine, there is no need for anything else. FABULOUS!"
715,B003B3OOPA,5,Coconut Oil,"This oil has many different uses.  I have cooked with it and it works and tastes good.  I have used it on my hair as well as skin and am pleased with the results.  Good price for the amount you get.  Will be ordering more once this runs out, which won't be soon because a little bit goes a long way."
716,B003B3OOPA,4,Coconut oil,This oil is great for cooking and apply in your skin. As far as giving you more energy- I feel no dofference. But it's great to know that this is healthy to use.
717,B003B3OOPA,5,great,The product came very quickly. It was fresh and just what I expected. Prefect for a summer time moisterizer and great to cook with!
718,B003B3OOPA,5,very very very good product,"got this product first time at the local wholefoods and got hooked. I use it as a butter to put on a toast, I add it to my meat dishes, I eat it from the spoon with my tea and apply it as a body lotion...that is how much ""action"" you can get out of that jar. It has a very pleasant light coconut taste and aroma. Just a very good product overall."
